ID_MN_RESI,REGSAUDE,UF,OBITOS_MUN,TOTAL_POPULACAO_MUN,TAXA_MORTALIDADE_MUN,OBITOS_UF,TOTAL_POPULACAO_UF,TAXA_MORTALIDADE_UF,OBITOS_RS,TOTAL_POPULACAO_RS,TAXA_MORTALIDADE_RS,ANO,MUNICIPIO
150840,Araguaia,PA,0,44751,0.0,1.0,8602865.0,0.000116240345512803,0.0,566682.0,0.0,2022,Xinguara
160010,Área Norte,AP,0,9109,0.0,0.0,845731.0,0.0,0.0,69931.0,0.0,2022,Amapá
160053,Área Central,AP,0,21971,0.0,0.0,845731.0,0.0,0.0,566463.0,0.0,2022,Porto Grande
170025,Cantão,TO,0,2579,0.0,3.0,1572866.0,0.0019073462074963793,0.0,130124.0,0.0,2022,Abreulândia
170030,Bico do Papagaio,TO,0,6733,0.0,3.0,1572866.0,0.0019073462074963793,1.0,209796.0,0.004766535110297622,2022,Aguiarnópolis
170035,Ilha do Bananal,TO,0,5390,0.0,3.0,1572866.0,0.0019073462074963793,1.0,184257.0,0.00542720222298203,2022,Aliança do Tocantins
170130,Médio Norte Araguaia,TO,0,5758,0.0,3.0,1572866.0,0.0019073462074963793,1.0,301862.0,0.003312772061405543,2022,Aragominas
170210,Médio Norte Araguaia,TO,0,180470,0.0,3.0,1572866.0,0.0019073462074963793,1.0,301862.0,0.003312772061405543,2022,Araguaína
170255,Bico do Papagaio,TO,0,18412,0.0,3.0,1572866.0,0.0019073462074963793,1.0,209796.0,0.004766535110297622,2022,Augustinópolis
170307,Médio Norte Araguaia,TO,0,4591,0.0,3.0,1572866.0,0.0019073462074963793,1.0,301862.0,0.003312772061405543,2022,Barra do Ouro
170320,Cerrado Tocantins Araguaia,TO,0,4459,0.0,3.0,1572866.0,0.0019073462074963793,0.0,161802.0,0.0,2022,Bernardo Sayão
170370,Amor Perfeito,TO,0,5497,0.0,3.0,1572866.0,0.0019073462074963793,0.0,111395.0,0.0,2022,Brejinho de Nazaré
170386,Ilha do Bananal,TO,0,4382,0.0,3.0,1572866.0,0.0019073462074963793,1.0,184257.0,0.00542720222298203,2022,Cariri do Tocantins
170388,Médio Norte Araguaia,TO,1,2580,0.3875968992248062,3.0,1572866.0,0.0019073462074963793,1.0,301862.0,0.003312772061405543,2022,Carmolândia
170390,Cantão,TO,0,5369,0.0,3.0,1572866.0,0.0019073462074963793,0.0,130124.0,0.0,2022,Caseara
170460,Cantão,TO,0,1406,0.0,3.0,1572866.0,0.0019073462074963793,0.0,130124.0,0.0,2022,Chapada de Areia
170510,Amor Perfeito,TO,0,3333,0.0,3.0,1572866.0,0.0019073462074963793,0.0,111395.0,0.0,2022,Chapada da Natividade
170550,Cerrado Tocantins Araguaia,TO,0,35424,0.0,3.0,1572866.0,0.0019073462074963793,0.0,161802.0,0.0,2022,Colinas do Tocantins
170555,Sudeste,TO,0,4852,0.0,3.0,1572866.0,0.0019073462074963793,0.0,98597.0,0.0,2022,Combinado
170560,Sudeste,TO,0,4105,0.0,3.0,1572866.0,0.0019073462074963793,0.0,98597.0,0.0,2022,Conceição do Tocantins
170610,Cantão,TO,0,7289,0.0,3.0,1572866.0,0.0019073462074963793,0.0,130124.0,0.0,2022,Cristalândia
170625,Ilha do Bananal,TO,0,1722,0.0,3.0,1572866.0,0.0019073462074963793,1.0,184257.0,0.00542720222298203,2022,Crixás do Tocantins
170825,Capim Dourado,TO,0,2589,0.0,3.0,1572866.0,0.0019073462074963793,0.0,375033.0,0.0,2022,Fortaleza do Tabocão
170950,Ilha do Bananal,TO,0,86647,0.0,3.0,1572866.0,0.0019073462074963793,1.0,184257.0,0.00542720222298203,2022,Gurupi
170980,Amor Perfeito,TO,0,2015,0.0,3.0,1572866.0,0.0019073462074963793,0.0,111395.0,0.0,2022,Ipueiras
171110,Cerrado Tocantins Araguaia,TO,0,2427,0.0,3.0,1572866.0,0.0019073462074963793,0.0,161802.0,0.0,2022,Itaporã do Tocantins
171150,Ilha do Bananal,TO,0,3849,0.0,3.0,1572866.0,0.0019073462074963793,1.0,184257.0,0.00542720222298203,2022,Jaú do Tocantins
171180,Cerrado Tocantins Araguaia,TO,0,2193,0.0,3.0,1572866.0,0.0019073462074963793,0.0,161802.0,0.0,2022,Juarina
171195,Capim Dourado,TO,0,4316,0.0,3.0,1572866.0,0.0019073462074963793,0.0,375033.0,0.0,2022,Lagoa do Tocantins
171240,Capim Dourado,TO,0,3740,0.0,3.0,1572866.0,0.0019073462074963793,0.0,375033.0,0.0,2022,Lizarda
171245,Bico do Papagaio,TO,0,3108,0.0,3.0,1572866.0,0.0019073462074963793,1.0,209796.0,0.004766535110297622,2022,Luzinópolis
171270,Amor Perfeito,TO,0,2684,0.0,3.0,1572866.0,0.0019073462074963793,0.0,111395.0,0.0,2022,Mateiros
171320,Capim Dourado,TO,0,18248,0.0,3.0,1572866.0,0.0019073462074963793,0.0,375033.0,0.0,2022,Miracema do Tocantins
171360,Amor Perfeito,TO,0,7947,0.0,3.0,1572866.0,0.0019073462074963793,0.0,111395.0,0.0,2022,Monte do Carmo
171650,Cerrado Tocantins Araguaia,TO,0,13578,0.0,3.0,1572866.0,0.0019073462074963793,0.0,161802.0,0.0,2022,Pedro Afonso
171665,Cerrado Tocantins Araguaia,TO,0,5477,0.0,3.0,1572866.0,0.0019073462074963793,0.0,161802.0,0.0,2022,Pequizeiro
171670,Cerrado Tocantins Araguaia,TO,0,8205,0.0,3.0,1572866.0,0.0019073462074963793,0.0,161802.0,0.0,2022,Colméia
171780,Sudeste,TO,0,4596,0.0,3.0,1572866.0,0.0019073462074963793,0.0,98597.0,0.0,2022,Ponte Alta do Bom Jesus
171800,Sudeste,TO,0,3139,0.0,3.0,1572866.0,0.0019073462074963793,0.0,98597.0,0.0,2022,Porto Alegre do Tocantins
171820,Amor Perfeito,TO,0,53010,0.0,3.0,1572866.0,0.0019073462074963793,0.0,111395.0,0.0,2022,Porto Nacional
171845,Cantão,TO,0,2688,0.0,3.0,1572866.0,0.0019073462074963793,0.0,130124.0,0.0,2022,Pugmil
171855,Bico do Papagaio,TO,0,4645,0.0,3.0,1572866.0,0.0019073462074963793,1.0,209796.0,0.004766535110297622,2022,Riachinho
171888,Cerrado Tocantins Araguaia,TO,0,3434,0.0,3.0,1572866.0,0.0019073462074963793,0.0,161802.0,0.0,2022,Santa Maria do Tocantins
172000,Bico do Papagaio,TO,0,2529,0.0,3.0,1572866.0,0.0019073462074963793,1.0,209796.0,0.004766535110297622,2022,Santa Terezinha do Tocantins
172010,Bico do Papagaio,TO,0,5324,0.0,3.0,1572866.0,0.0019073462074963793,1.0,209796.0,0.004766535110297622,2022,São Bento do Tocantins
172015,Capim Dourado,TO,0,1585,0.0,3.0,1572866.0,0.0019073462074963793,0.0,375033.0,0.0,2022,São Félix do Tocantins
172097,Ilha do Bananal,TO,0,2793,0.0,3.0,1572866.0,0.0019073462074963793,1.0,184257.0,0.00542720222298203,2022,Talismã
172130,Cerrado Tocantins Araguaia,TO,0,2671,0.0,3.0,1572866.0,0.0019073462074963793,0.0,161802.0,0.0,2022,Tupiratins
172208,Médio Norte Araguaia,TO,0,11683,0.0,3.0,1572866.0,0.0019073462074963793,1.0,301862.0,0.003312772061405543,2022,Wanderlândia
172210,Médio Norte Araguaia,TO,0,11540,0.0,3.0,1572866.0,0.0019073462074963793,1.0,301862.0,0.003312772061405543,2022,Xambioá
210020,São Luís,MA,0,22097,0.0,4.0,7075181.0,0.0005653565611961023,3.0,1454626.0,0.0020623857953865807,2022,Alcântara
210050,Balsas,MA,0,11190,0.0,4.0,7075181.0,0.0005653565611961023,0.0,226350.0,0.0,2022,Alto Parnaíba
210060,Imperatriz,MA,0,41435,0.0,4.0,7075181.0,0.0005653565611961023,1.0,542962.0,0.0018417495146990028,2022,Amarante do Maranhão
210095,Barra do Corda,MA,0,32701,0.0,4.0,7075181.0,0.0005653565611961023,0.0,233372.0,0.0,2022,Arame
210110,Rosário,MA,0,12130,0.0,4.0,7075181.0,0.0005653565611961023,0.0,300897.0,0.0,2022,Axixá
210120,Bacabal,MA,0,104949,0.0,4.0,7075181.0,0.0005653565611961023,0.0,269769.0,0.0,2022,Bacabal
210190,Pinheiro,MA,0,21280,0.0,4.0,7075181.0,0.0005653565611961023,0.0,397484.0,0.0,2022,Bequimão
210232,Açailândia,MA,0,72358,0.0,4.0,7075181.0,0.0005653565611961023,0.0,297408.0,0.0,2022,Buriticupu
210250,Viana,MA,0,19379,0.0,4.0,7075181.0,0.0005653565611961023,0.0,273027.0,0.0,2022,Cajari
210290,Zé Doca,MA,0,23807,0.0,4.0,7075181.0,0.0005653565611961023,0.0,301090.0,0.0,2022,Carutapera
210300,Caxias,MA,0,164880,0.0,4.0,7075181.0,0.0005653565611961023,0.0,305941.0,0.0,2022,Caxias
210312,Pinheiro,MA,0,8673,0.0,4.0,7075181.0,0.0005653565611961023,0.0,397484.0,0.0,2022,Central do Maranhão
210315,Zé Doca,MA,0,13458,0.0,4.0,7075181.0,0.0005653565611961023,0.0,301090.0,0.0,2022,Centro do Guilherme
210380,Presidente Dutra,MA,0,23350,0.0,4.0,7075181.0,0.0005653565611961023,0.0,290770.0,0.0,2022,Dom Pedro
210400,Pedreiras,MA,0,17241,0.0,4.0,7075181.0,0.0005653565611961023,0.0,218926.0,0.0,2022,Esperantinópolis
210410,Balsas,MA,0,12631,0.0,4.0,7075181.0,0.0005653565611961023,0.0,226350.0,0.0,2022,Fortaleza dos Nogueiras
210420,Presidente Dutra,MA,0,15552,0.0,4.0,7075181.0,0.0005653565611961023,0.0,290770.0,0.0,2022,Fortuna
210430,Zé Doca,MA,0,11819,0.0,4.0,7075181.0,0.0005653565611961023,0.0,301090.0,0.0,2022,Godofredo Viana
210450,Presidente Dutra,MA,0,10840,0.0,4.0,7075181.0,0.0005653565611961023,0.0,290770.0,0.0,2022,Governador Archer
210510,Rosário,MA,0,27113,0.0,4.0,7075181.0,0.0005653565611961023,0.0,300897.0,0.0,2022,Icatu
210520,Pedreiras,MA,0,11320,0.0,4.0,7075181.0,0.0005653565611961023,0.0,218926.0,0.0,2022,Igarapé Grande
210542,Açailândia,MA,0,26000,0.0,4.0,7075181.0,0.0005653565611961023,0.0,297408.0,0.0,2022,Itinga do Maranhão
210570,Pedreiras,MA,0,50266,0.0,4.0,7075181.0,0.0005653565611961023,0.0,218926.0,0.0,2022,Lago da Pedra
210580,Pedreiras,MA,0,10840,0.0,4.0,7075181.0,0.0005653565611961023,0.0,218926.0,0.0,2022,Lago do Junco
210592,São João dos Patos,MA,0,11250,0.0,4.0,7075181.0,0.0005653565611961023,0.0,246109.0,0.0,2022,Lagoa do Mato
210660,Timon,MA,0,33782,0.0,4.0,7075181.0,0.0005653565611961023,0.0,250006.0,0.0,2022,Matões
210670,São João dos Patos,MA,0,21015,0.0,4.0,7075181.0,0.0005653565611961023,0.0,246109.0,0.0,2022,Mirador
210725,Balsas,MA,0,5384,0.0,4.0,7075181.0,0.0005653565611961023,0.0,226350.0,0.0,2022,Nova Colinas
210780,Timon,MA,0,34907,0.0,4.0,7075181.0,0.0005653565611961023,0.0,250006.0,0.0,2022,Parnarama
210820,Pedreiras,MA,0,39229,0.0,4.0,7075181.0,0.0005653565611961023,0.0,218926.0,0.0,2022,Pedreiras
210850,Santa Inês,MA,0,32941,0.0,4.0,7075181.0,0.0005653565611961023,0.0,394248.0,0.0,2022,Pindaré-Mirim
210860,Pinheiro,MA,0,83387,0.0,4.0,7075181.0,0.0005653565611961023,0.0,397484.0,0.0,2022,Pinheiro
210930,Itapecuru Mirim,MA,0,11193,0.0,4.0,7075181.0,0.0005653565611961023,0.0,384775.0,0.0,2022,Presidente Vargas
210950,Balsas,MA,0,20195,0.0,4.0,7075181.0,0.0005653565611961023,0.0,226350.0,0.0,2022,Riachão
210955,Imperatriz,MA,0,7791,0.0,4.0,7075181.0,0.0005653565611961023,1.0,542962.0,0.0018417495146990028,2022,Ribamar Fiquene
210980,Pinheiro,MA,0,42130,0.0,4.0,7075181.0,0.0005653565611961023,0.0,397484.0,0.0,2022,Santa Helena
211000,Santa Inês,MA,0,72667,0.0,4.0,7075181.0,0.0005653565611961023,0.0,394248.0,0.0,2022,Santa Luzia
211003,Zé Doca,MA,0,25254,0.0,4.0,7075181.0,0.0005653565611961023,0.0,301090.0,0.0,2022,Santa Luzia do Paruá
211065,São João dos Patos,MA,0,7392,0.0,4.0,7075181.0,0.0005653565611961023,0.0,246109.0,0.0,2022,São Domingos do Azeitão
211085,Açailândia,MA,0,11798,0.0,4.0,7075181.0,0.0005653565611961023,0.0,297408.0,0.0,2022,São Francisco do Brejão
