ID_MN_RESI,UF,REGSAUDE,NU_ANO,MASCULINO_MUN,FEMININO_MUN,MASCULINO_UF,FEMININO_UF,MASCULINO_RS,FEMININO_RS,MUNICIPIO,ANO,DATA,RAZAO_MUN,RAZAO_UF,RAZAO_RS
140015,RR,Centro Norte,2022,10.0,8.0,63,74,661,724.0,Bonfim,2022,2022-01-01,1.25,0.8513513513513513,0.9129834254143646
140017,RR,Centro Norte,2022,,1.0,63,74,661,724.0,Cantá,2022,2022-01-01,,0.8513513513513513,0.9129834254143646
140020,RR,Sul,2022,1.0,6.0,63,74,2659,3335.0,Caracaraí,2022,2022-01-01,0.16666666666666666,0.8513513513513513,0.7973013493253374
140023,RR,Sul,2022,1.0,3.0,63,74,2659,3335.0,Caroebe,2022,2022-01-01,0.3333333333333333,0.8513513513513513,0.7973013493253374
140028,RR,Sul,2022,2.0,3.0,63,74,2659,3335.0,Iracema,2022,2022-01-01,0.6666666666666666,0.8513513513513513,0.7973013493253374
140030,RR,Centro Norte,2022,,2.0,63,74,661,724.0,Mucajaí,2022,2022-01-01,,0.8513513513513513,0.9129834254143646
140045,RR,Centro Norte,2022,,1.0,63,74,661,724.0,Pacaraima,2022,2022-01-01,,0.8513513513513513,0.9129834254143646
140047,RR,Sul,2022,7.0,8.0,63,74,2659,3335.0,Rorainópolis,2022,2022-01-01,0.875,0.8513513513513513,0.7973013493253374
140050,RR,Sul,2022,6.0,8.0,63,74,2659,3335.0,São João da Baliza,2022,2022-01-01,0.75,0.8513513513513513,0.7973013493253374
140060,RR,Sul,2022,,1.0,63,74,2659,3335.0,São Luiz,2022,2022-01-01,,0.8513513513513513,0.7973013493253374
150010,PA,Tocantins,2022,4.0,4.0,3219,3511,88,86.0,Abaetetuba,2022,2022-01-01,1.0,0.9168328111649103,1.0232558139534884
150013,PA,Carajás,2022,,1.0,3219,3511,1420,1481.0,Abel Figueiredo,2022,2022-01-01,,0.9168328111649103,0.9588116137744767
150020,PA,Metropolitana II,2022,1.0,2.0,3219,3511,44,47.0,Acará,2022,2022-01-01,0.5,0.9168328111649103,0.9361702127659575
150030,PA,Marajó I,2022,1.0,,3219,3511,1,,Afuá,2022,2022-01-01,,0.9168328111649103,
150034,PA,Araguaia,2022,2.0,6.0,3219,3511,936,1051.0,Água Azul do Norte,2022,2022-01-01,0.3333333333333333,0.9168328111649103,0.89058039961941
150040,PA,Baixo Amazonas,2022,10.0,19.0,3219,3511,258,295.0,Alenquer,2022,2022-01-01,0.5263157894736842,0.9168328111649103,0.8745762711864407
150060,PA,Xingu,2022,27.0,29.0,3219,3511,123,160.0,Altamira,2022,2022-01-01,0.9310344827586207,0.9168328111649103,0.76875
150070,PA,Marajó II,2022,27.0,34.0,3219,3511,29,35.0,Anajás,2022,2022-01-01,0.7941176470588235,0.9168328111649103,0.8285714285714286
150080,PA,Metropolitana I,2022,9.0,10.0,3219,3511,991,1174.0,Ananindeua,2022,2022-01-01,0.9,0.9168328111649103,0.84412265758092
150085,PA,Xingu,2022,43.0,60.0,3219,3511,123,160.0,Anapu,2022,2022-01-01,0.7166666666666667,0.9168328111649103,0.76875
