UF,ID_MN_RESI,SEMANA,2021,2022,NU_ANO,SEM_PRI,DATA,MUNICIPIO,REGSAUDE
SP,350510,13,243.1775195893002,0,2022,202213,,Barbosa,Consórcios do DRS II
SP,350510,14,175.62820859227236,0,2022,202214,,Barbosa,Consórcios do DRS II
SP,350510,15,54.03944879762226,0,2022,202215,,Barbosa,Consórcios do DRS II
SP,350510,16,27.01972439881113,0,2022,202216,,Barbosa,Consórcios do DRS II
SP,350510,17,40.529586598216696,0,2022,202217,,Barbosa,Consórcios do DRS II
SP,350510,18,54.03944879762226,0,2022,202218,,Barbosa,Consórcios do DRS II
SP,350510,19,27.01972439881113,0,2022,202219,,Barbosa,Consórcios do DRS II
SP,350510,20,40.529586598216696,0,2022,202220,,Barbosa,Consórcios do DRS II
SP,350510,21,40.529586598216696,0,2022,202221,,Barbosa,Consórcios do DRS II
SP,350510,22,108.07889759524453,0,2022,202222,,Barbosa,Consórcios do DRS II
SP,350510,23,40.529586598216696,0,2022,202223,,Barbosa,Consórcios do DRS II
SP,350510,24,27.01972439881113,0,2022,202224,,Barbosa,Consórcios do DRS II
SP,350510,25,27.01972439881113,0,2022,202225,,Barbosa,Consórcios do DRS II
SP,350510,26,27.01972439881113,0,2022,202226,,Barbosa,Consórcios do DRS II
SP,350510,27,27.01972439881113,0,2022,202227,,Barbosa,Consórcios do DRS II
SP,350510,28,13.509862199405566,0,2022,202228,,Barbosa,Consórcios do DRS II
SP,350510,40,13.509862199405566,0,2022,202240,,Barbosa,Consórcios do DRS II
SP,350510,41,13.509862199405566,0,2022,202241,,Barbosa,Consórcios do DRS II
SP,350510,42,13.509862199405566,0,2022,202242,,Barbosa,Consórcios do DRS II
SP,350510,43,13.509862199405566,0,2022,202243,,Barbosa,Consórcios do DRS II
SP,350510,45,13.509862199405566,0,2022,202245,,Barbosa,Consórcios do DRS II
SP,350510,47,13.509862199405566,0,2022,202247,,Barbosa,Consórcios do DRS II
SP,350510,53,13.509862199405566,0,2022,202253,,Barbosa,Consórcios do DRS II
SP,350520,11,2.835753176043557,0,2022,202211,,Bariri,Jaú
SP,350520,12,2.835753176043557,0,2022,202212,,Bariri,Jaú
SP,350520,20,2.835753176043557,0,2022,202220,,Bariri,Jaú
SP,350530,4,2.768089464651497,0,2022,202204,,Barra Bonita,Jaú
SP,350530,5,2.768089464651497,0,2022,202205,,Barra Bonita,Jaú
SP,350530,6,2.768089464651497,0,2022,202206,,Barra Bonita,Jaú
SP,350530,8,2.768089464651497,0,2022,202208,,Barra Bonita,Jaú
SP,350530,12,2.768089464651497,0,2022,202212,,Barra Bonita,Jaú
SP,350530,14,8.304268393954493,0,2022,202214,,Barra Bonita,Jaú
SP,350530,16,2.768089464651497,0,2022,202216,,Barra Bonita,Jaú
SP,350530,19,8.304268393954493,0,2022,202219,,Barra Bonita,Jaú
SP,350530,20,2.768089464651497,0,2022,202220,,Barra Bonita,Jaú
SP,350530,21,2.768089464651497,0,2022,202221,,Barra Bonita,Jaú
SP,350540,4,13.05653479566523,0,2022,202204,,Barra do Turvo,Vale do Ribeira
SP,350540,14,13.05653479566523,0,2022,202214,,Barra do Turvo,Vale do Ribeira
SP,350540,16,39.16960438699569,0,2022,202216,,Barra do Turvo,Vale do Ribeira
SP,350540,17,39.16960438699569,0,2022,202217,,Barra do Turvo,Vale do Ribeira
SP,350540,18,13.05653479566523,0,2022,202218,,Barra do Turvo,Vale do Ribeira
SP,350550,2,0.8190142344673951,0,2022,202202,,Barretos,Norte - Barretos
SP,350550,4,1.63802846893479,0,2022,202204,,Barretos,Norte - Barretos
SP,350550,6,0.8190142344673951,0,2022,202206,,Barretos,Norte - Barretos
SP,350550,7,0.8190142344673951,0,2022,202207,,Barretos,Norte - Barretos
SP,350550,8,0.8190142344673951,0,2022,202208,,Barretos,Norte - Barretos
SP,350550,9,1.63802846893479,0,2022,202209,,Barretos,Norte - Barretos
SP,350550,10,4.095071172336976,0,2022,202210,,Barretos,Norte - Barretos
SP,350550,11,2.4570427034021853,0,2022,202211,,Barretos,Norte - Barretos
SP,350550,12,2.4570427034021853,0,2022,202212,,Barretos,Norte - Barretos
SP,350550,13,3.2760569378695803,0,2022,202213,,Barretos,Norte - Barretos
SP,350550,14,5.733099641271765,0,2022,202214,,Barretos,Norte - Barretos
SP,350550,15,4.095071172336976,0,2022,202215,,Barretos,Norte - Barretos
SP,350550,16,6.552113875739161,0,2022,202216,,Barretos,Norte - Barretos
SP,350550,17,3.2760569378695803,0,2022,202217,,Barretos,Norte - Barretos
SP,350550,18,1.63802846893479,0,2022,202218,,Barretos,Norte - Barretos
SP,350550,19,3.2760569378695803,0,2022,202219,,Barretos,Norte - Barretos
SP,350550,20,2.4570427034021853,0,2022,202220,,Barretos,Norte - Barretos
SP,350550,21,0.8190142344673951,0,2022,202221,,Barretos,Norte - Barretos
SP,350550,22,1.63802846893479,0,2022,202222,,Barretos,Norte - Barretos
SP,350550,23,2.4570427034021853,0,2022,202223,,Barretos,Norte - Barretos
SP,350550,24,0.8190142344673951,0,2022,202224,,Barretos,Norte - Barretos
SP,350550,27,0.8190142344673951,0,2022,202227,,Barretos,Norte - Barretos
SP,350550,28,0.8190142344673951,0,2022,202228,,Barretos,Norte - Barretos
SP,350550,33,0.8190142344673951,0,2022,202233,,Barretos,Norte - Barretos
SP,350550,36,0.8190142344673951,0,2022,202236,,Barretos,Norte - Barretos
SP,350550,44,0.8190142344673951,0,2022,202244,,Barretos,Norte - Barretos
SP,350550,45,0.8190142344673951,0,2022,202245,,Barretos,Norte - Barretos
SP,350550,47,0.8190142344673951,0,2022,202247,,Barretos,Norte - Barretos
SP,350550,48,0.8190142344673951,0,2022,202248,,Barretos,Norte - Barretos
SP,350550,49,1.63802846893479,0,2022,202249,,Barretos,Norte - Barretos
SP,350550,50,0.8190142344673951,0,2022,202250,,Barretos,Norte - Barretos
SP,350550,52,0.8190142344673951,0,2022,202252,,Barretos,Norte - Barretos
SP,350550,53,0.8190142344673951,0,2022,202253,,Barretos,Norte - Barretos
SP,350560,2,3.0476654882360115,0,2022,202202,,Barrinha,Horizonte Verde
SP,350560,3,21.33365841765208,0,2022,202203,,Barrinha,Horizonte Verde
SP,350560,4,9.142996464708034,0,2022,202204,,Barrinha,Horizonte Verde
SP,350560,5,21.33365841765208,0,2022,202205,,Barrinha,Horizonte Verde
SP,350560,7,21.33365841765208,0,2022,202207,,Barrinha,Horizonte Verde
SP,350560,8,15.238327441180056,0,2022,202208,,Barrinha,Horizonte Verde
SP,350560,9,12.190661952944046,0,2022,202209,,Barrinha,Horizonte Verde
SP,350560,10,39.61965134706815,0,2022,202210,,Barrinha,Horizonte Verde
SP,350560,11,67.04864074119224,0,2022,202211,,Barrinha,Horizonte Verde
SP,350560,12,60.953309764720224,0,2022,202212,,Barrinha,Horizonte Verde
SP,350560,13,85.33463367060831,0,2022,202213,,Barrinha,Horizonte Verde
SP,350560,14,149.33560892356456,0,2022,202214,,Barrinha,Horizonte Verde
SP,350560,15,67.04864074119224,0,2022,202215,,Barrinha,Horizonte Verde
SP,350560,16,109.7159575764964,0,2022,202216,,Barrinha,Horizonte Verde
SP,350560,17,67.04864074119224,0,2022,202217,,Barrinha,Horizonte Verde
SP,350560,18,42.66731683530416,0,2022,202218,,Barrinha,Horizonte Verde
SP,350560,19,45.71498232354017,0,2022,202219,,Barrinha,Horizonte Verde
SP,350560,20,36.571985858832136,0,2022,202220,,Barrinha,Horizonte Verde
SP,350560,21,27.428989394124105,0,2022,202221,,Barrinha,Horizonte Verde
SP,350560,22,33.52432037059612,0,2022,202222,,Barrinha,Horizonte Verde
SP,350560,23,33.52432037059612,0,2022,202223,,Barrinha,Horizonte Verde
SP,350560,24,15.238327441180056,0,2022,202224,,Barrinha,Horizonte Verde
SP,350560,25,15.238327441180056,0,2022,202225,,Barrinha,Horizonte Verde
SP,350560,26,18.285992929416068,0,2022,202226,,Barrinha,Horizonte Verde
SP,350560,27,12.190661952944046,0,2022,202227,,Barrinha,Horizonte Verde
SP,350560,28,6.095330976472023,0,2022,202228,,Barrinha,Horizonte Verde
SP,350560,30,3.0476654882360115,0,2022,202230,,Barrinha,Horizonte Verde
SP,350560,32,3.0476654882360115,0,2022,202232,,Barrinha,Horizonte Verde
SP,350560,33,6.095330976472023,0,2022,202233,,Barrinha,Horizonte Verde
SP,350560,34,3.0476654882360115,0,2022,202234,,Barrinha,Horizonte Verde
SP,350560,35,3.0476654882360115,0,2022,202235,,Barrinha,Horizonte Verde
SP,350560,42,3.0476654882360115,0,2022,202242,,Barrinha,Horizonte Verde
SP,350560,51,6.095330976472023,0,2022,202251,,Barrinha,Horizonte Verde
SP,350560,52,9.142996464708034,0,2022,202252,,Barrinha,Horizonte Verde
SP,350570,2,0.364721243553552,0,2022,202202,,Barueri,Rota dos Bandeirantes
SP,350570,5,0.729442487107104,0,2022,202205,,Barueri,Rota dos Bandeirantes
SP,350570,7,1.094163730660656,0,2022,202207,,Barueri,Rota dos Bandeirantes
SP,350570,8,0.364721243553552,0,2022,202208,,Barueri,Rota dos Bandeirantes
SP,350570,11,0.729442487107104,0,2022,202211,,Barueri,Rota dos Bandeirantes
SP,350570,12,0.729442487107104,0,2022,202212,,Barueri,Rota dos Bandeirantes
SP,350570,13,1.458884974214208,0,2022,202213,,Barueri,Rota dos Bandeirantes
SP,350570,14,4.011933679089072,0,2022,202214,,Barueri,Rota dos Bandeirantes
SP,350570,15,1.094163730660656,0,2022,202215,,Barueri,Rota dos Bandeirantes
SP,350570,16,1.82360621776776,0,2022,202216,,Barueri,Rota dos Bandeirantes
SP,350570,17,1.458884974214208,0,2022,202217,,Barueri,Rota dos Bandeirantes
SP,350570,18,3.64721243553552,0,2022,202218,,Barueri,Rota dos Bandeirantes
SP,350570,19,1.82360621776776,0,2022,202219,,Barueri,Rota dos Bandeirantes
SP,350570,21,0.729442487107104,0,2022,202221,,Barueri,Rota dos Bandeirantes
SP,350570,22,0.364721243553552,0,2022,202222,,Barueri,Rota dos Bandeirantes
SP,350570,23,0.364721243553552,0,2022,202223,,Barueri,Rota dos Bandeirantes
SP,350570,25,0.364721243553552,0,2022,202225,,Barueri,Rota dos Bandeirantes
SP,350570,33,0.364721243553552,0,2022,202233,,Barueri,Rota dos Bandeirantes
SP,350570,34,0.364721243553552,0,2022,202234,,Barueri,Rota dos Bandeirantes
SP,350570,41,0.364721243553552,0,2022,202241,,Barueri,Rota dos Bandeirantes
SP,350570,42,0.364721243553552,0,2022,202242,,Barueri,Rota dos Bandeirantes
SP,350570,47,0.364721243553552,0,2022,202247,,Barueri,Rota dos Bandeirantes
SP,350580,1,4.772586264496731,0,2022,202201,,Bastos,Tupã
SP,350580,2,4.772586264496731,0,2022,202202,,Bastos,Tupã
SP,350580,3,4.772586264496731,0,2022,202203,,Bastos,Tupã
SP,350580,4,4.772586264496731,0,2022,202204,,Bastos,Tupã
SP,350580,7,4.772586264496731,0,2022,202207,,Bastos,Tupã
SP,350580,8,9.54517252899346,0,2022,202208,,Bastos,Tupã
SP,350580,9,4.772586264496731,0,2022,202209,,Bastos,Tupã
SP,350580,10,4.772586264496731,0,2022,202210,,Bastos,Tupã
SP,350580,14,4.772586264496731,0,2022,202214,,Bastos,Tupã
SP,350580,15,4.772586264496731,0,2022,202215,,Bastos,Tupã
SP,350580,27,4.772586264496731,0,2022,202227,,Bastos,Tupã
SP,350580,36,4.772586264496731,0,2022,202236,,Bastos,Tupã
SP,350580,46,4.772586264496731,0,2022,202246,,Bastos,Tupã
SP,350580,53,4.772586264496731,0,2022,202253,,Bastos,Tupã
SP,350590,4,3.1995904524220897,0,2022,202204,,Batatais,Vale das Cachoeiras
SP,350590,8,1.5997952262110449,0,2022,202208,,Batatais,Vale das Cachoeiras
SP,350590,22,1.5997952262110449,0,2022,202222,,Batatais,Vale das Cachoeiras
SP,350590,28,1.5997952262110449,0,2022,202228,,Batatais,Vale das Cachoeiras
SP,350600,1,3.1845612470741846,0,2022,202201,,Bauru,Bauru
SP,350600,2,1.5922806235370923,0,2022,202202,,Bauru,Bauru
SP,350600,3,1.5922806235370923,0,2022,202203,,Bauru,Bauru
SP,350600,4,1.8576607274599408,0,2022,202204,,Bauru,Bauru
SP,350600,5,4.24608166276558,0,2022,202205,,Bauru,Bauru
SP,350600,6,2.919181143151336,0,2022,202206,,Bauru,Bauru
SP,350600,7,3.4499413509970327,0,2022,202207,,Bauru,Bauru
SP,350600,8,3.4499413509970327,0,2022,202208,,Bauru,Bauru
SP,350600,9,8.22678322160831,0,2022,202209,,Bauru,Bauru
SP,350600,10,5.307602078456974,0,2022,202210,,Bauru,Bauru
SP,350600,11,4.511461766688427,0,2022,202211,,Bauru,Bauru
SP,350600,12,5.572982182379822,0,2022,202212,,Bauru,Bauru
SP,350600,13,7.430642909839763,0,2022,202213,,Bauru,Bauru
SP,350600,14,6.10374239022552,0,2022,202214,,Bauru,Bauru
SP,350600,15,5.838362286302671,0,2022,202215,,Bauru,Bauru
SP,350600,16,5.838362286302671,0,2022,202216,,Bauru,Bauru
SP,350600,17,4.24608166276558,0,2022,202217,,Bauru,Bauru
SP,350600,18,4.511461766688427,0,2022,202218,,Bauru,Bauru
SP,350600,19,4.7768418706112765,0,2022,202219,,Bauru,Bauru
SP,350600,20,2.3884209353056383,0,2022,202220,,Bauru,Bauru
SP,350600,21,1.3269005196142436,0,2022,202221,,Bauru,Bauru
SP,350600,22,1.8576607274599408,0,2022,202222,,Bauru,Bauru
SP,350600,23,0.7961403117685462,0,2022,202223,,Bauru,Bauru
SP,350600,24,1.5922806235370923,0,2022,202224,,Bauru,Bauru
SP,350600,25,1.5922806235370923,0,2022,202225,,Bauru,Bauru
SP,350600,26,1.0615204156913949,0,2022,202226,,Bauru,Bauru
SP,350600,27,0.5307602078456974,0,2022,202227,,Bauru,Bauru
SP,350600,28,0.5307602078456974,0,2022,202228,,Bauru,Bauru
SP,350600,29,0.2653801039228487,0,2022,202229,,Bauru,Bauru
SP,350600,31,0.5307602078456974,0,2022,202231,,Bauru,Bauru
SP,350600,32,1.5922806235370923,0,2022,202232,,Bauru,Bauru
SP,350600,33,0.7961403117685462,0,2022,202233,,Bauru,Bauru
SP,350600,34,0.7961403117685462,0,2022,202234,,Bauru,Bauru
SP,350600,35,0.7961403117685462,0,2022,202235,,Bauru,Bauru
SP,350600,38,0.2653801039228487,0,2022,202238,,Bauru,Bauru
SP,350600,40,0.2653801039228487,0,2022,202240,,Bauru,Bauru
SP,350600,41,0.5307602078456974,0,2022,202241,,Bauru,Bauru
SP,350600,42,0.2653801039228487,0,2022,202242,,Bauru,Bauru
SP,350600,43,0.5307602078456974,0,2022,202243,,Bauru,Bauru
SP,350600,44,0.2653801039228487,0,2022,202244,,Bauru,Bauru
SP,350600,45,0.5307602078456974,0,2022,202245,,Bauru,Bauru
SP,350600,46,0.5307602078456974,0,2022,202246,,Bauru,Bauru
SP,350600,47,0.7961403117685462,0,2022,202247,,Bauru,Bauru
SP,350600,48,1.0615204156913949,0,2022,202248,,Bauru,Bauru
SP,350600,49,0.2653801039228487,0,2022,202249,,Bauru,Bauru
SP,350600,50,0.7961403117685462,0,2022,202250,,Bauru,Bauru
SP,350600,52,1.3269005196142436,0,2022,202252,,Bauru,Bauru
SP,350600,53,1.5922806235370923,0,2022,202253,,Bauru,Bauru
SP,350610,4,1.2903891813771031,0,2022,202204,,Bebedouro,Sul - Barretos
SP,350610,5,1.2903891813771031,0,2022,202205,,Bebedouro,Sul - Barretos
SP,350610,9,1.2903891813771031,0,2022,202209,,Bebedouro,Sul - Barretos
SP,350610,10,1.2903891813771031,0,2022,202210,,Bebedouro,Sul - Barretos
SP,350610,16,1.2903891813771031,0,2022,202216,,Bebedouro,Sul - Barretos
SP,350610,21,1.2903891813771031,0,2022,202221,,Bebedouro,Sul - Barretos
SP,350610,28,1.2903891813771031,0,2022,202228,,Bebedouro,Sul - Barretos
SP,350620,12,33.55704697986577,0,2022,202212,,Bento de Abreu,Central do DRS II
SP,350620,13,33.55704697986577,0,2022,202213,,Bento de Abreu,Central do DRS II
SP,350620,15,33.55704697986577,0,2022,202215,,Bento de Abreu,Central do DRS II
SP,350620,16,67.11409395973153,0,2022,202216,,Bento de Abreu,Central do DRS II
SP,350620,17,100.67114093959732,0,2022,202217,,Bento de Abreu,Central do DRS II
SP,350620,18,67.11409395973153,0,2022,202218,,Bento de Abreu,Central do DRS II
SP,350620,19,67.11409395973153,0,2022,202219,,Bento de Abreu,Central do DRS II
SP,350620,20,100.67114093959732,0,2022,202220,,Bento de Abreu,Central do DRS II
SP,350620,21,100.67114093959732,0,2022,202221,,Bento de Abreu,Central do DRS II
SP,350620,24,67.11409395973153,0,2022,202224,,Bento de Abreu,Central do DRS II
SP,350620,25,33.55704697986577,0,2022,202225,,Bento de Abreu,Central do DRS II
SP,350620,27,67.11409395973153,0,2022,202227,,Bento de Abreu,Central do DRS II
SP,350620,29,33.55704697986577,0,2022,202229,,Bento de Abreu,Central do DRS II
SP,350620,42,33.55704697986577,0,2022,202242,,Bento de Abreu,Central do DRS II
SP,350620,43,33.55704697986577,0,2022,202243,,Bento de Abreu,Central do DRS II
SP,350620,50,33.55704697986577,0,2022,202250,,Bento de Abreu,Central do DRS II
SP,350630,37,8.97021887334051,0,2022,202237,,Bernardino de Campos,Ourinhos
SP,350635,1,3.1621053297285333,0,2022,202201,,Bertioga,Baixada Santista
SP,350635,2,9.4863159891856,0,2022,202202,,Bertioga,Baixada Santista
SP,350635,3,4.7431579945928,0,2022,202203,,Bertioga,Baixada Santista
SP,350635,4,12.648421318914131,0,2022,202204,,Bertioga,Baixada Santista
SP,350635,5,9.4863159891856,0,2022,202205,,Bertioga,Baixada Santista
SP,350635,6,11.067368654049869,0,2022,202206,,Bertioga,Baixada Santista
SP,350635,7,7.905263324321333,0,2022,202207,,Bertioga,Baixada Santista
SP,350635,8,6.324210659457067,0,2022,202208,,Bertioga,Baixada Santista
SP,350635,9,22.134737308099734,0,2022,202209,,Bertioga,Baixada Santista
SP,350635,10,30.040000632421066,0,2022,202210,,Bertioga,Baixada Santista
SP,350635,11,39.52631662160667,0,2022,202211,,Bertioga,Baixada Santista
SP,350635,12,45.85052728106373,0,2022,202212,,Bertioga,Baixada Santista
SP,350635,13,67.98526458916346,0,2022,202213,,Bertioga,Baixada Santista
SP,350635,14,83.79579123780613,0,2022,202214,,Bertioga,Baixada Santista
SP,350635,15,74.30947524862053,0,2022,202215,,Bertioga,Baixada Santista
SP,350635,16,55.33684327024933,0,2022,202216,,Bertioga,Baixada Santista
SP,350635,17,56.9178959351136,0,2022,202217,,Bertioga,Baixada Santista
SP,350635,18,55.33684327024933,0,2022,202218,,Bertioga,Baixada Santista
SP,350635,19,44.26947461619947,0,2022,202219,,Bertioga,Baixada Santista
SP,350635,20,33.2021059621496,0,2022,202220,,Bertioga,Baixada Santista
SP,350635,21,31.62105329728533,0,2022,202221,,Bertioga,Baixada Santista
SP,350635,22,22.134737308099734,0,2022,202222,,Bertioga,Baixada Santista
SP,350635,23,26.877895302692533,0,2022,202223,,Bertioga,Baixada Santista
SP,350635,24,14.2294739837784,0,2022,202224,,Bertioga,Baixada Santista
SP,350635,25,11.067368654049869,0,2022,202225,,Bertioga,Baixada Santista
SP,350635,26,3.1621053297285333,0,2022,202226,,Bertioga,Baixada Santista
SP,350635,27,4.7431579945928,0,2022,202227,,Bertioga,Baixada Santista
SP,350635,28,3.1621053297285333,0,2022,202228,,Bertioga,Baixada Santista
SP,350635,29,1.5810526648642669,0,2022,202229,,Bertioga,Baixada Santista
SP,350635,35,1.5810526648642669,0,2022,202235,,Bertioga,Baixada Santista
SP,350635,37,1.5810526648642669,0,2022,202237,,Bertioga,Baixada Santista
SP,350635,39,1.5810526648642669,0,2022,202239,,Bertioga,Baixada Santista
SP,350635,42,1.5810526648642669,0,2022,202242,,Bertioga,Baixada Santista
SP,350635,43,3.1621053297285333,0,2022,202243,,Bertioga,Baixada Santista
SP,350635,44,1.5810526648642669,0,2022,202244,,Bertioga,Baixada Santista
SP,350635,46,1.5810526648642669,0,2022,202246,,Bertioga,Baixada Santista
SP,350635,47,1.5810526648642669,0,2022,202247,,Bertioga,Baixada Santista
SP,350635,52,3.1621053297285333,0,2022,202252,,Bertioga,Baixada Santista
SP,350635,53,4.7431579945928,0,2022,202253,,Bertioga,Baixada Santista
SP,350640,1,12.447099825740604,0,2022,202201,,Bilac,Central do DRS II
SP,350640,6,12.447099825740604,0,2022,202206,,Bilac,Central do DRS II
SP,350640,8,24.894199651481205,0,2022,202208,,Bilac,Central do DRS II
SP,350640,10,12.447099825740604,0,2022,202210,,Bilac,Central do DRS II
SP,350640,12,37.34129947722181,0,2022,202212,,Bilac,Central do DRS II
SP,350640,14,37.34129947722181,0,2022,202214,,Bilac,Central do DRS II
SP,350640,15,49.78839930296241,0,2022,202215,,Bilac,Central do DRS II
SP,350640,16,37.34129947722181,0,2022,202216,,Bilac,Central do DRS II
SP,350640,17,49.78839930296241,0,2022,202217,,Bilac,Central do DRS II
SP,350640,18,87.12969878018421,0,2022,202218,,Bilac,Central do DRS II
SP,350640,19,24.894199651481205,0,2022,202219,,Bilac,Central do DRS II
SP,350640,21,49.78839930296241,0,2022,202221,,Bilac,Central do DRS II
SP,350640,22,49.78839930296241,0,2022,202222,,Bilac,Central do DRS II
SP,350640,24,24.894199651481205,0,2022,202224,,Bilac,Central do DRS II
SP,350640,27,49.78839930296241,0,2022,202227,,Bilac,Central do DRS II
SP,350640,28,24.894199651481205,0,2022,202228,,Bilac,Central do DRS II
SP,350640,31,12.447099825740604,0,2022,202231,,Bilac,Central do DRS II
SP,350640,34,12.447099825740604,0,2022,202234,,Bilac,Central do DRS II
SP,350640,42,12.447099825740604,0,2022,202242,,Bilac,Central do DRS II
SP,350640,43,12.447099825740604,0,2022,202243,,Bilac,Central do DRS II
SP,350640,45,12.447099825740604,0,2022,202245,,Bilac,Central do DRS II
SP,350640,46,12.447099825740604,0,2022,202246,,Bilac,Central do DRS II
SP,350640,53,24.894199651481205,0,2022,202253,,Bilac,Central do DRS II
SP,350650,1,4.044064122680729,0,2022,202201,,Birigui,Consórcios do DRS II
SP,350650,2,2.426438473608437,0,2022,202202,,Birigui,Consórcios do DRS II
SP,350650,3,9.70575389443375,0,2022,202203,,Birigui,Consórcios do DRS II
SP,350650,4,2.426438473608437,0,2022,202204,,Birigui,Consórcios do DRS II
SP,350650,5,4.852876947216875,0,2022,202205,,Birigui,Consórcios do DRS II
SP,350650,6,4.044064122680729,0,2022,202206,,Birigui,Consórcios do DRS II
SP,350650,7,8.088128245361458,0,2022,202207,,Birigui,Consórcios do DRS II
SP,350650,8,8.088128245361458,0,2022,202208,,Birigui,Consórcios do DRS II
SP,350650,9,11.323379543506045,0,2022,202209,,Birigui,Consórcios do DRS II
SP,350650,10,8.088128245361458,0,2022,202210,,Birigui,Consórcios do DRS II
SP,350650,11,14.558630841650624,0,2022,202211,,Birigui,Consórcios do DRS II
SP,350650,12,21.029133437939795,0,2022,202212,,Birigui,Consórcios do DRS II
SP,350650,13,31.543700156909686,0,2022,202213,,Birigui,Consórcios do DRS II
SP,350650,14,25.07319756062052,0,2022,202214,,Birigui,Consórcios do DRS II
SP,350650,15,34.77895145505428,0,2022,202215,,Birigui,Consórcios do DRS II
SP,350650,16,37.20538992866271,0,2022,202216,,Birigui,Consórcios do DRS II
SP,350650,17,39.63182840227115,0,2022,202217,,Birigui,Consórcios do DRS II
SP,350650,18,32.352512981445834,0,2022,202218,,Birigui,Consórcios do DRS II
SP,350650,19,30.734887332373543,0,2022,202219,,Birigui,Consórcios do DRS II
SP,350650,20,27.49963603422896,0,2022,202220,,Birigui,Consórcios do DRS II
SP,350650,21,27.49963603422896,0,2022,202221,,Birigui,Consórcios do DRS II
SP,350650,22,19.4115077888675,0,2022,202222,,Birigui,Consórcios do DRS II
SP,350650,23,16.98506931525906,0,2022,202223,,Birigui,Consórcios do DRS II
SP,350650,24,15.367443666186771,0,2022,202224,,Birigui,Consórcios do DRS II
SP,350650,25,7.279315420825312,0,2022,202225,,Birigui,Consórcios do DRS II
SP,350650,26,7.279315420825312,0,2022,202226,,Birigui,Consórcios do DRS II
SP,350650,27,4.852876947216875,0,2022,202227,,Birigui,Consórcios do DRS II
SP,350650,28,1.6176256490722916,0,2022,202228,,Birigui,Consórcios do DRS II
SP,350650,29,1.6176256490722916,0,2022,202229,,Birigui,Consórcios do DRS II
SP,350650,30,2.426438473608437,0,2022,202230,,Birigui,Consórcios do DRS II
SP,350650,31,1.6176256490722916,0,2022,202231,,Birigui,Consórcios do DRS II
SP,350650,32,0.8088128245361458,0,2022,202232,,Birigui,Consórcios do DRS II
SP,350650,33,0.8088128245361458,0,2022,202233,,Birigui,Consórcios do DRS II
SP,350650,34,3.235251298144583,0,2022,202234,,Birigui,Consórcios do DRS II
SP,350650,35,0.8088128245361458,0,2022,202235,,Birigui,Consórcios do DRS II
SP,350650,36,1.6176256490722916,0,2022,202236,,Birigui,Consórcios do DRS II
SP,350650,37,3.235251298144583,0,2022,202237,,Birigui,Consórcios do DRS II
SP,350650,38,2.426438473608437,0,2022,202238,,Birigui,Consórcios do DRS II
SP,350650,39,2.426438473608437,0,2022,202239,,Birigui,Consórcios do DRS II
SP,350650,41,1.6176256490722916,0,2022,202241,,Birigui,Consórcios do DRS II
SP,350650,42,0.8088128245361458,0,2022,202242,,Birigui,Consórcios do DRS II
SP,350650,43,0.8088128245361458,0,2022,202243,,Birigui,Consórcios do DRS II
SP,350650,46,1.6176256490722916,0,2022,202246,,Birigui,Consórcios do DRS II
SP,350650,47,1.6176256490722916,0,2022,202247,,Birigui,Consórcios do DRS II
SP,350650,48,3.235251298144583,0,2022,202248,,Birigui,Consórcios do DRS II
SP,350650,49,2.426438473608437,0,2022,202249,,Birigui,Consórcios do DRS II
SP,350650,50,4.044064122680729,0,2022,202250,,Birigui,Consórcios do DRS II
SP,350650,51,4.044064122680729,0,2022,202251,,Birigui,Consórcios do DRS II
SP,350650,52,2.426438473608437,0.8088128245361458,2022,202252,,Birigui,Consórcios do DRS II
SP,350650,53,0.8088128245361458,0,2022,202253,,Birigui,Consórcios do DRS II
SP,350660,7,3.0676728633658503,0,2022,202207,,Biritiba-Mirim,Alto do Tietê
SP,350660,8,3.0676728633658503,0,2022,202208,,Biritiba-Mirim,Alto do Tietê
SP,350660,9,3.0676728633658503,0,2022,202209,,Biritiba-Mirim,Alto do Tietê
SP,350660,13,3.0676728633658503,0,2022,202213,,Biritiba-Mirim,Alto do Tietê
SP,350660,14,6.135345726731701,0,2022,202214,,Biritiba-Mirim,Alto do Tietê
SP,350660,16,3.0676728633658503,0,2022,202216,,Biritiba-Mirim,Alto do Tietê
SP,350660,18,3.0676728633658503,0,2022,202218,,Biritiba-Mirim,Alto do Tietê
SP,350660,22,6.135345726731701,0,2022,202222,,Biritiba-Mirim,Alto do Tietê
SP,350660,24,3.0676728633658503,0,2022,202224,,Biritiba-Mirim,Alto do Tietê
SP,350670,1,6.701065469409636,0,2022,202201,,Boa Esperança do Sul,Central do DRS III
SP,350670,3,6.701065469409636,0,2022,202203,,Boa Esperança do Sul,Central do DRS III
SP,350670,6,6.701065469409636,0,2022,202206,,Boa Esperança do Sul,Central do DRS III
SP,350670,11,6.701065469409636,0,2022,202211,,Boa Esperança do Sul,Central do DRS III
SP,350670,13,6.701065469409636,0,2022,202213,,Boa Esperança do Sul,Central do DRS III
SP,350670,14,6.701065469409636,0,2022,202214,,Boa Esperança do Sul,Central do DRS III
SP,350670,24,6.701065469409636,0,2022,202224,,Boa Esperança do Sul,Central do DRS III
SP,350670,45,13.402130938819273,0,2022,202245,,Boa Esperança do Sul,Central do DRS III
