ID_MN_RESI,UF,REGSAUDE,NU_ANO,MASCULINO_MUN,FEMININO_MUN,MASCULINO_UF,FEMININO_UF,MASCULINO_RS,FEMININO_RS,MUNICIPIO,ANO,DATA,RAZAO_MUN,RAZAO_UF,RAZAO_RS
130280,AM,Triângulo,2021,1.0,1.0,4124.0,4292.0,133.0,159.0,Maraã,2021,2021-01-01,1.0,0.9608574091332712,0.8364779874213837
130290,AM,Baixo Amazonas,2021,3.0,4.0,4124.0,4292.0,142.0,158.0,Maués,2021,2021-01-01,0.75,0.9608574091332712,0.8987341772151899
130310,AM,Manaus; Entorno e Alto Rio Negro,2021,1.0,2.0,4124.0,4292.0,2191.0,2146.0,Nova Olinda do Norte,2021,2021-01-01,0.5,0.9608574091332712,1.0209692451071761
130320,AM,Rio Negro e Solimões,2021,19.0,22.0,4124.0,4292.0,158.0,165.0,Novo Airão,2021,2021-01-01,0.8636363636363636,0.9608574091332712,0.9575757575757575
130330,AM,Rio Madeira,2021,9.0,9.0,4124.0,4292.0,331.0,394.0,Novo Aripuanã,2021,2021-01-01,1.0,0.9608574091332712,0.8401015228426396
130340,AM,Baixo Amazonas,2021,14.0,21.0,4124.0,4292.0,142.0,158.0,Parintins,2021,2021-01-01,0.6666666666666666,0.9608574091332712,0.8987341772151899
130350,AM,Regional Purus,2021,1.0,3.0,4124.0,4292.0,651.0,759.0,Pauini,2021,2021-01-01,0.3333333333333333,0.9608574091332712,0.857707509881423
130353,AM,Manaus; Entorno e Alto Rio Negro,2021,24.0,24.0,4124.0,4292.0,2191.0,2146.0,Presidente Figueiredo,2021,2021-01-01,1.0,0.9608574091332712,1.0209692451071761
130356,AM,Manaus; Entorno e Alto Rio Negro,2021,6.0,6.0,4124.0,4292.0,2191.0,2146.0,Rio Preto da Eva,2021,2021-01-01,1.0,0.9608574091332712,1.0209692451071761
130360,AM,Manaus; Entorno e Alto Rio Negro,2021,2.0,14.0,4124.0,4292.0,2191.0,2146.0,Santa Isabel do Rio Negro,2021,2021-01-01,0.14285714285714285,0.9608574091332712,1.0209692451071761
130370,AM,Alto Solimões,2021,35.0,46.0,4124.0,4292.0,363.0,374.0,Santo Antônio do Içá,2021,2021-01-01,0.7608695652173914,0.9608574091332712,0.9705882352941176
130380,AM,Manaus; Entorno e Alto Rio Negro,2021,9.0,16.0,4124.0,4292.0,2191.0,2146.0,São Gabriel da Cachoeira,2021,2021-01-01,0.5625,0.9608574091332712,1.0209692451071761
130390,AM,Alto Solimões,2021,69.0,61.0,4124.0,4292.0,363.0,374.0,São Paulo de Olivença,2021,2021-01-01,1.1311475409836065,0.9608574091332712,0.9705882352941176
130395,AM,Médio Amazonas,2021,10.0,15.0,4124.0,4292.0,34.0,35.0,São Sebastião do Uatumã,2021,2021-01-01,0.6666666666666666,0.9608574091332712,0.9714285714285714
130400,AM,Médio Amazonas,2021,1.0,,4124.0,4292.0,34.0,35.0,Silves,2021,2021-01-01,,0.9608574091332712,0.9714285714285714
130406,AM,Alto Solimões,2021,66.0,87.0,4124.0,4292.0,363.0,374.0,Tabatinga,2021,2021-01-01,0.7586206896551724,0.9608574091332712,0.9705882352941176
130410,AM,Regional Purus,2021,399.0,458.0,4124.0,4292.0,651.0,759.0,Tapauá,2021,2021-01-01,0.87117903930131,0.9608574091332712,0.857707509881423
130420,AM,Triângulo,2021,117.0,143.0,4124.0,4292.0,133.0,159.0,Tefé,2021,2021-01-01,0.8181818181818182,0.9608574091332712,0.8364779874213837
130423,AM,Alto Solimões,2021,12.0,10.0,4124.0,4292.0,363.0,374.0,Tonantins,2021,2021-01-01,1.2,0.9608574091332712,0.9705882352941176
130426,AM,Triângulo,2021,1.0,1.0,4124.0,4292.0,133.0,159.0,Uarini,2021,2021-01-01,1.0,0.9608574091332712,0.8364779874213837
130440,AM,Médio Amazonas,2021,2.0,,4124.0,4292.0,34.0,35.0,Urucurituba,2021,2021-01-01,,0.9608574091332712,0.9714285714285714
140005,RR,Centro Norte,2021,3.0,6.0,60.0,61.0,479.0,464.0,Alto Alegre,2021,2021-01-01,0.5,0.9836065573770492,1.0323275862068966
140010,RR,Centro Norte,2021,30.0,17.0,60.0,61.0,479.0,464.0,Boa Vista,2021,2021-01-01,1.7647058823529411,0.9836065573770492,1.0323275862068966
140015,RR,Centro Norte,2021,,5.0,60.0,61.0,479.0,464.0,Bonfim,2021,2021-01-01,,0.9836065573770492,1.0323275862068966
140020,RR,Sul,2021,,7.0,60.0,61.0,690.0,898.0,Caracaraí,2021,2021-01-01,,0.9836065573770492,0.7683741648106904
140023,RR,Sul,2021,9.0,3.0,60.0,61.0,690.0,898.0,Caroebe,2021,2021-01-01,3.0,0.9836065573770492,0.7683741648106904
140028,RR,Sul,2021,2.0,1.0,60.0,61.0,690.0,898.0,Iracema,2021,2021-01-01,2.0,0.9836065573770492,0.7683741648106904
140030,RR,Centro Norte,2021,3.0,4.0,60.0,61.0,479.0,464.0,Mucajaí,2021,2021-01-01,0.75,0.9836065573770492,1.0323275862068966
140047,RR,Sul,2021,8.0,11.0,60.0,61.0,690.0,898.0,Rorainópolis,2021,2021-01-01,0.7272727272727273,0.9836065573770492,0.7683741648106904
140050,RR,Sul,2021,4.0,6.0,60.0,61.0,690.0,898.0,São João da Baliza,2021,2021-01-01,0.6666666666666666,0.9836065573770492,0.7683741648106904
140060,RR,Sul,2021,,1.0,60.0,61.0,690.0,898.0,São Luiz,2021,2021-01-01,,0.9836065573770492,0.7683741648106904
140070,RR,Centro Norte,2021,1.0,,60.0,61.0,479.0,464.0,Uiramutã,2021,2021-01-01,,0.9836065573770492,1.0323275862068966
150010,PA,Tocantins,2021,4.0,4.0,1838.0,2117.0,42.0,31.0,Abaetetuba,2021,2021-01-01,1.0,0.8682097307510628,1.3548387096774193
150020,PA,Metropolitana II,2021,3.0,2.0,1838.0,2117.0,64.0,65.0,Acará,2021,2021-01-01,1.5,0.8682097307510628,0.9846153846153847
150030,PA,Marajó I,2021,1.0,1.0,1838.0,2117.0,6.0,4.0,Afuá,2021,2021-01-01,1.0,0.8682097307510628,1.5
150034,PA,Araguaia,2021,8.0,9.0,1838.0,2117.0,412.0,428.0,Água Azul do Norte,2021,2021-01-01,0.8888888888888888,0.8682097307510628,0.9626168224299065
150040,PA,Baixo Amazonas,2021,44.0,55.0,1838.0,2117.0,142.0,158.0,Alenquer,2021,2021-01-01,0.8,0.8682097307510628,0.8987341772151899
150050,PA,Baixo Amazonas,2021,1.0,,1838.0,2117.0,142.0,158.0,Almeirim,2021,2021-01-01,,0.8682097307510628,0.8987341772151899
150060,PA,Xingu,2021,84.0,114.0,1838.0,2117.0,203.0,249.0,Altamira,2021,2021-01-01,0.7368421052631579,0.8682097307510628,0.8152610441767069
150080,PA,Metropolitana I,2021,9.0,7.0,1838.0,2117.0,801.0,966.0,Ananindeua,2021,2021-01-01,1.2857142857142858,0.8682097307510628,0.8291925465838509
150085,PA,Xingu,2021,1.0,,1838.0,2117.0,203.0,249.0,Anapu,2021,2021-01-01,,0.8682097307510628,0.8152610441767069
150090,PA,Rio Caetés,2021,3.0,5.0,1838.0,2117.0,87.0,107.0,Augusto Corrêa,2021,2021-01-01,0.6,0.8682097307510628,0.8130841121495327
150095,PA,Metropolitana III,2021,1.0,1.0,1838.0,2117.0,20.0,28.0,Aurora do Pará,2021,2021-01-01,1.0,0.8682097307510628,0.7142857142857143
